interaction_id,user_id,user_type,place_id,place_name,source,split,pref_quiet,pref_light,pref_low_crowd,pref_privacy,pref_outlet,pref_distance,pref_thermal_air,pref_control,pref_comfort,pref_deepwork,general_place_type,general_task_type,general_social_mode,general_stay_duration,general_time_slot,general_distraction_noise,general_distraction_crowd,general_distraction_visual,general_distraction_temperature,general_distraction_outlet,general_distraction_distance,general_priority_quiet,general_priority_outlet,general_priority_distance,general_priority_comfort,general_priority_privacy,place_type,task_type,group_size,stay_duration,time_slot,day_type,distance_minutes,weather,indoor_outdoor,visit_frequency,place_quiet,place_light,place_low_crowd,place_low_visual_distraction,place_control,place_comfort,place_outlet,place_task_fit,place_temperature_air,place_seat_availability,quiet_match,light_match,crowd_match,privacy_match,outlet_match,thermal_air_match,control_match,comfort_match,deepwork_task_match,distance_penalty,task_place_fit_match,time_match,satisfaction_score
I0070,U007,convenience_oriented,P058,home_04,synthetic,valid,3,4,3,4,4,5,3,3,4,3,home,light_reading,mixed,1_2h,evening,0,0,1,0,1,1,0,1,1,1,1,home,report_writing,solo,over_4h,early_morning,weekday,14.6,cloudy,indoor,sometimes,4,3,4,3,4,5,4,4,4,4,12,12,12,12,16,12,12,20,2.6,9.1,12,0,57.8
I0071,U008,comfort_oriented,P101,dorm_lounge_05,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,dorm_lounge,report_writing,solo,over_4h,late_night,weekday,8.1,rainy,indoor,sometimes,3,4,2,2,3,4,4,4,4,3,15,12,6,8,16,20,12,16,3.4,4.0,16,0.5,67.9
I0072,U008,comfort_oriented,P062,home_08,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,home,light_reading,solo,1_2h,afternoon,weekday,9.9,cold,indoor,rarely,4,3,4,4,4,5,5,4,4,5,20,9,12,16,20,20,16,20,1.8,4.9,12,0.5,73.9
I0073,U008,comfort_oriented,P103,dorm_lounge_07,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,dorm_lounge,light_reading,2,1_2h,evening,weekend,19.8,clear,indoor,often,3,4,3,3,4,4,5,4,3,3,15,12,9,12,20,15,16,16,1.8,9.9,12,1,65.1
I0074,U008,comfort_oriented,P013,library_13,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,library,online_class,solo,1_2h,evening,weekend,2.2,clear,indoor,rarely,5,4,4,4,3,3,5,4,4,4,25,12,12,16,20,20,12,12,2.6,1.1,12,1,74.8
I0075,U008,comfort_oriented,P020,study_room_02,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,study_room,report_writing,2,1_2h,evening,weekday,11.8,cloudy,indoor,sometimes,4,4,4,5,3,4,4,5,4,4,20,12,12,20,16,20,12,16,3.4,5.9,20,1,65.5
I0076,U008,comfort_oriented,P058,home_04,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,home,online_class,solo,under_1h,evening,weekday,17.4,clear,indoor,sometimes,4,3,4,3,4,5,4,4,4,4,20,9,12,12,16,20,16,20,2.6,8.7,12,1,68.9
I0077,U008,comfort_oriented,P024,study_room_06,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,study_room,online_class,solo,under_1h,evening,weekend,4.7,rainy,indoor,first_time,4,4,3,4,3,4,4,4,4,3,20,12,9,16,16,20,12,16,2.6,2.3,12,1,71.4
I0078,U008,comfort_oriented,P043,cafe_07,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,cafe,report_writing,solo,over_4h,afternoon,weekday,4.6,clear,indoor,sometimes,2,5,3,3,2,4,3,4,3,3,10,15,9,12,12,15,8,16,3.4,2.3,16,0.5,67.2
I0079,U008,comfort_oriented,P059,home_05,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,home,light_reading,solo,1_2h,evening,weekend,17.7,rainy,indoor,sometimes,4,5,5,4,5,4,4,4,5,5,20,15,15,16,16,25,20,16,1.8,8.8,12,1,71.8
I0080,U008,comfort_oriented,P060,home_06,synthetic,test,5,3,3,4,4,4,5,4,4,4,classroom,coding,mostly_solo,1_2h,evening,1,0,1,1,1,1,1,1,1,1,1,home,report_writing,solo,2_4h,morning,weekday,10.2,clear,indoor,sometimes,4,3,5,5,4,5,5,5,4,5,20,9,15,20,20,20,16,20,3.4,5.1,20,0,73.1
I0081,U009,comfort_oriented,P117,outdoor_09,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,outdoor,coding,solo,over_4h,morning,weekend,14.5,clear,outdoor,first_time,2,5,3,3,2,3,1,2,3,3,6,15,12,9,3,12,10,15,3.6,7.2,8,1,49.9
I0082,U009,comfort_oriented,P061,home_07,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,home,light_reading,solo,1_2h,evening,weekday,14.5,clear,indoor,rarely,4,4,4,4,4,4,4,4,4,5,12,12,16,12,12,16,20,20,1.8,7.3,12,0,54.5
I0083,U009,comfort_oriented,P011,library_11,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,library,online_class,solo,under_1h,afternoon,weekend,7.1,cloudy,indoor,often,5,4,4,4,2,4,4,3,4,3,15,12,16,12,12,16,10,20,2.6,3.6,9,0.5,59.9
I0084,U009,comfort_oriented,P085,coworking_space_01,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,coworking_space,coding,solo,2_4h,morning,weekday,2.9,clear,indoor,often,3,5,2,3,4,3,4,4,4,3,9,15,8,9,12,16,20,15,3.6,1.5,16,1,58.2
I0085,U009,comfort_oriented,P017,library_17,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,library,deep_study,solo,1_2h,afternoon,weekday,15.7,clear,indoor,sometimes,5,4,4,5,3,3,4,5,5,4,15,12,16,15,12,20,15,15,4.0,7.9,20,0.5,68.6
I0086,U009,comfort_oriented,P048,cafe_12,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,cafe,online_class,solo,1_2h,morning,weekend,4.3,cloudy,indoor,sometimes,2,5,2,3,1,4,3,2,3,3,6,15,8,9,9,12,5,20,2.6,2.1,6,1,47.4
I0087,U009,comfort_oriented,P005,library_05,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,library,coding,solo,1_2h,morning,weekday,4.3,rainy,indoor,sometimes,5,4,4,5,3,4,4,4,4,4,15,12,16,15,12,16,15,20,3.6,2.1,16,1,79.6
I0088,U009,comfort_oriented,P029,study_room_11,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,study_room,light_reading,solo,over_4h,morning,weekday,10.1,cloudy,indoor,sometimes,4,4,3,4,2,4,4,4,4,3,12,12,12,12,12,16,10,20,1.8,5.0,12,1,58.6
I0089,U009,comfort_oriented,P113,outdoor_05,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,outdoor,report_writing,solo,over_4h,evening,weekend,18.3,clear,outdoor,rarely,3,3,4,2,2,3,2,3,3,3,9,9,16,6,6,12,10,15,3.4,9.1,12,0,59.8
I0090,U009,comfort_oriented,P016,library_16,synthetic,train,3,3,4,3,3,4,4,5,5,4,home,team_project,mostly_solo,2_4h,morning,0,1,0,1,0,1,0,0,1,1,0,library,light_reading,solo,1_2h,afternoon,weekend,11.9,clear,indoor,first_time,5,4,3,5,3,4,3,5,4,4,15,12,12,15,9,16,15,20,1.8,6.0,15,0.5,57.5
I0091,U010,quiet_deepwork,P023,study_room_05,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,study_room,coding,solo,2_4h,morning,weekday,20.7,hot,indoor,first_time,5,4,3,4,4,4,3,4,4,4,25,20,15,20,15,16,16,16,4.5,5.2,20,0,86.5
I0092,U010,quiet_deepwork,P064,classroom_02,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,classroom,report_writing,solo,1_2h,morning,weekday,6.1,clear,indoor,often,4,4,3,3,3,3,3,3,3,3,20,20,15,15,15,12,12,12,4.3,1.5,15,0,76.7
I0093,U010,quiet_deepwork,P009,library_09,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,library,report_writing,solo,2_4h,evening,weekday,7.4,cloudy,indoor,sometimes,4,4,3,4,2,4,4,4,4,4,20,20,15,20,20,16,8,16,4.3,1.8,20,1,80.2
I0094,U010,quiet_deepwork,P086,coworking_space_02,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,coworking_space,report_writing,2,1_2h,late_night,weekday,19.8,cloudy,indoor,sometimes,3,4,4,4,5,3,4,3,4,4,15,20,20,20,20,16,20,12,4.3,4.9,15,0.5,72.3
I0095,U010,quiet_deepwork,P079,computer_lab_05,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,computer_lab,coding,solo,1_2h,evening,weekend,9.7,clear,indoor,often,4,4,3,3,3,4,5,5,4,3,20,20,15,15,25,16,12,16,4.5,2.4,25,1,85.0
I0096,U010,quiet_deepwork,P009,library_09,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,library,deep_study,solo,2_4h,early_morning,weekend,15.8,cloudy,indoor,often,4,4,3,4,2,4,4,5,4,4,20,20,15,20,20,16,8,16,5.0,4.0,25,0,80.2
I0097,U010,quiet_deepwork,P045,cafe_09,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,cafe,report_writing,solo,over_4h,early_morning,weekday,3.8,clear,indoor,first_time,2,3,2,2,3,3,3,3,3,3,10,15,10,10,15,12,12,12,4.3,0.9,15,0,50.0
I0098,U010,quiet_deepwork,P097,dorm_lounge_01,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,dorm_lounge,coding,solo,2_4h,afternoon,weekday,10.4,clear,indoor,often,3,3,3,2,3,4,5,3,4,2,15,15,15,10,25,16,12,16,4.5,2.6,15,0.5,71.2
I0099,U010,quiet_deepwork,P055,home_01,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,home,light_reading,solo,under_1h,afternoon,weekday,7.0,cloudy,indoor,often,4,3,5,4,4,5,5,5,4,5,20,15,25,20,25,16,16,20,2.3,1.7,15,0.5,87.5
I0100,U010,quiet_deepwork,P072,classroom_10,synthetic,train,5,5,5,5,5,2,4,4,4,5,study_room,deep_study,mostly_solo,over_4h,evening,1,1,1,1,1,0,1,1,0,1,1,classroom,coding,solo,2_4h,evening,weekday,12.3,cold,indoor,rarely,3,3,4,3,3,3,4,4,3,3,15,15,20,15,20,12,12,12,4.5,3.1,20,1,70.3
I0101,U011,comfort_oriented,P118,outdoor_10,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,outdoor,deep_study,solo,over_4h,evening,weekday,9.1,cloudy,outdoor,sometimes,3,5,3,3,3,3,2,1,3,3,12,25,9,12,8,12,15,12,4.0,4.6,4,1,72.7
I0102,U011,comfort_oriented,P057,home_03,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,home,report_writing,solo,2_4h,morning,weekend,4.8,cloudy,indoor,often,3,4,4,4,5,4,5,4,5,4,12,20,12,16,20,20,25,16,3.4,2.4,16,0,74.0
I0103,U011,comfort_oriented,P086,coworking_space_02,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,coworking_space,online_class,2,1_2h,late_night,weekday,16.4,cold,indoor,sometimes,3,4,4,4,5,3,4,4,4,4,12,20,12,16,16,16,25,12,2.6,8.2,12,0.5,67.6
I0104,U011,comfort_oriented,P045,cafe_09,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,cafe,light_reading,3_4,1_2h,afternoon,weekend,7.5,rainy,indoor,sometimes,2,3,2,2,3,3,3,4,3,3,8,15,6,8,12,12,15,12,1.8,3.8,12,0.5,57.4
I0105,U011,comfort_oriented,P073,classroom_11,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,classroom,report_writing,solo,2_4h,late_night,weekday,14.6,clear,indoor,often,4,5,3,3,4,3,3,3,3,4,16,25,9,12,12,12,20,12,3.4,7.3,12,0.5,62.4
I0106,U011,comfort_oriented,P091,coworking_space_07,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,coworking_space,report_writing,solo,over_4h,morning,weekend,13.0,cloudy,indoor,sometimes,4,4,4,3,4,5,4,4,3,4,16,20,12,12,16,12,20,20,3.4,6.5,16,0,71.9
I0107,U011,comfort_oriented,P034,study_room_16,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,study_room,online_class,solo,2_4h,morning,weekend,10.9,hot,indoor,often,4,4,4,4,4,3,4,3,5,3,16,20,12,16,16,20,20,12,2.6,5.4,9,0,63.0
I0108,U011,comfort_oriented,P027,study_room_09,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,study_room,deep_study,solo,2_4h,afternoon,weekday,7.9,clear,indoor,sometimes,5,3,3,4,4,3,3,4,3,3,20,15,9,16,12,12,20,12,4.0,4.0,16,0.5,71.3
I0109,U011,comfort_oriented,P005,library_05,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,library,deep_study,2,over_4h,afternoon,weekend,2.7,rainy,indoor,first_time,5,4,4,5,3,4,4,4,4,4,20,20,12,20,16,16,15,16,4.0,1.3,16,0.5,60.3
I0110,U011,comfort_oriented,P076,computer_lab_02,synthetic,train,4,5,3,4,4,4,4,5,4,4,cafe,deep_study,mostly_solo,2_4h,evening,1,0,1,1,1,1,1,1,1,1,1,computer_lab,deep_study,solo,under_1h,morning,weekday,15.5,clear,indoor,sometimes,3,5,3,4,4,3,4,4,3,4,12,25,9,16,16,12,20,12,4.0,7.7,16,0,75.2
I0111,U012,convenience_oriented,P061,home_07,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,home,deep_study,solo,2_4h,evening,weekday,14.4,cloudy,indoor,sometimes,4,4,4,4,4,4,4,4,4,5,20,12,12,12,16,20,12,16,3.0,9.0,12,0.5,51.5
I0112,U012,convenience_oriented,P032,study_room_14,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,study_room,online_class,solo,2_4h,evening,weekday,15.9,clear,indoor,sometimes,4,4,4,4,4,3,4,4,4,4,20,12,12,12,16,20,12,12,2.0,10.0,12,0.5,76.0
I0113,U012,convenience_oriented,P033,study_room_15,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,study_room,report_writing,2,1_2h,afternoon,weekend,3.1,clear,indoor,rarely,5,3,4,3,4,4,4,4,5,4,25,9,12,9,16,25,12,16,2.6,2.0,12,1,64.0
I0114,U012,convenience_oriented,P118,outdoor_10,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,outdoor,online_class,2,1_2h,morning,weekday,11.6,rainy,outdoor,often,3,5,3,3,3,3,2,2,3,3,15,15,9,9,8,15,9,12,2.0,7.3,6,0.5,36.3
I0115,U012,convenience_oriented,P033,study_room_15,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,study_room,coding,solo,2_4h,evening,weekday,1.0,clear,indoor,sometimes,5,3,4,3,4,4,4,4,5,4,25,9,12,9,16,25,12,16,2.7,0.6,12,0.5,67.7
I0116,U012,convenience_oriented,P010,library_10,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,library,report_writing,solo,over_4h,afternoon,weekend,2.0,clear,indoor,often,5,5,4,4,3,4,4,4,4,5,25,15,12,12,16,20,9,16,2.6,1.3,12,1,73.6
I0117,U012,convenience_oriented,P035,study_room_17,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,study_room,team_project,3_4,2_4h,evening,weekend,4.1,rainy,indoor,rarely,4,4,4,4,3,4,5,5,4,3,20,12,12,12,20,20,9,16,0.8,2.6,15,0.5,67.8
I0118,U012,convenience_oriented,P083,computer_lab_09,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,computer_lab,online_class,2,over_4h,afternoon,weekday,2.1,rainy,indoor,first_time,4,4,3,3,4,3,5,5,4,3,20,12,9,9,20,20,12,12,2.0,1.3,15,1,60.4
I0119,U012,convenience_oriented,P041,cafe_05,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,cafe,online_class,solo,1_2h,morning,weekday,5.8,clear,indoor,sometimes,2,4,2,3,2,4,4,3,4,3,10,12,6,9,16,20,6,16,2.0,3.6,9,0.5,60.2
I0120,U012,convenience_oriented,P106,dorm_lounge_10,synthetic,train,5,3,3,3,4,5,5,3,4,3,cafe,light_reading,mixed,over_4h,afternoon,1,0,0,1,1,1,1,1,1,1,0,dorm_lounge,coding,solo,1_2h,morning,weekend,13.4,cold,indoor,often,3,3,2,3,3,4,3,3,3,3,15,9,6,9,12,15,9,16,2.7,8.4,9,0.5,49.5
I0121,U013,quiet_deepwork,P019,study_room_01,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,study_room,online_class,solo,1_2h,early_morning,weekday,7.0,cloudy,indoor,often,4,3,4,4,3,4,4,4,4,4,20,9,16,20,16,16,12,16,3.3,3.5,12,1,61.0
I0122,U013,quiet_deepwork,P047,cafe_11,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,cafe,deep_study,solo,2_4h,evening,weekend,7.8,rainy,indoor,often,3,4,3,3,2,4,3,3,4,3,15,12,12,15,12,16,8,16,5.0,3.9,15,0,66.4
I0123,U013,quiet_deepwork,P030,study_room_12,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,study_room,deep_study,solo,under_1h,evening,weekday,8.7,cloudy,indoor,often,5,4,3,4,3,3,4,3,4,4,25,12,12,20,16,16,12,12,5.0,4.3,15,0,64.0
I0124,U013,quiet_deepwork,P050,cafe_14,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,cafe,light_reading,solo,1_2h,afternoon,weekend,13.3,clear,indoor,sometimes,3,5,2,3,2,4,3,4,4,3,15,15,8,15,12,16,8,16,2.3,6.6,12,0,52.5
I0125,U013,quiet_deepwork,P068,classroom_06,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,classroom,team_project,3_4,under_1h,evening,weekday,12.7,cloudy,indoor,often,3,4,3,3,2,3,3,4,2,4,15,12,12,15,12,8,8,12,1.3,6.4,12,0,62.2
I0126,U013,quiet_deepwork,P017,library_17,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,library,coding,solo,2_4h,evening,weekday,11.4,rainy,indoor,sometimes,5,4,4,5,3,3,4,4,5,4,25,12,16,25,16,20,12,12,4.5,5.7,20,0,79.6
I0127,U013,quiet_deepwork,P076,computer_lab_02,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,computer_lab,deep_study,solo,1_2h,early_morning,weekday,10.4,cloudy,indoor,often,3,5,3,4,4,3,4,3,3,4,15,15,12,20,16,12,16,12,5.0,5.2,15,1,65.0
I0128,U013,quiet_deepwork,P007,library_07,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,library,coding,solo,2_4h,late_night,weekday,14.6,rainy,indoor,rarely,5,4,3,4,3,3,4,3,4,4,25,12,12,20,16,16,12,12,4.5,7.3,15,0,68.4
I0129,U013,quiet_deepwork,P006,library_06,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,library,online_class,solo,1_2h,afternoon,weekday,11.0,clear,indoor,rarely,4,4,4,5,2,3,4,3,5,4,20,12,16,25,16,20,8,12,3.3,5.5,9,0,72.5
I0130,U013,quiet_deepwork,P046,cafe_10,synthetic,train,5,3,4,5,4,4,4,4,4,5,study_room,coding,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,cafe,light_reading,solo,1_2h,afternoon,weekday,15.5,clear,indoor,rarely,3,4,2,3,2,4,3,4,3,3,15,12,8,15,12,12,8,16,2.3,7.8,12,0,55.5
I0131,U014,social_collaborative,P066,classroom_04,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,classroom,team_project,3_4,1_2h,early_morning,weekday,8.8,clear,indoor,often,3,4,4,3,3,3,4,4,3,4,9,20,12,9,20,9,6,12,0.8,3.3,12,0,66.3
I0132,U014,social_collaborative,P026,study_room_08,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,study_room,team_project,3_4,2_4h,evening,weekday,18.9,hot,indoor,rarely,4,5,4,4,5,4,4,5,4,3,12,25,12,12,20,12,10,16,0.8,7.1,15,1,70.2
I0133,U014,social_collaborative,P098,dorm_lounge_02,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,dorm_lounge,meeting,3_4,2_4h,morning,weekday,13.5,clear,indoor,often,3,4,3,2,3,4,4,4,4,3,9,20,9,6,20,12,6,16,0.6,5.1,12,0,56.4
I0134,U014,social_collaborative,P057,home_03,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,home,meeting,2,2_4h,morning,weekday,6.0,cloudy,indoor,rarely,3,4,4,4,5,4,5,5,5,4,9,20,12,12,25,15,10,16,0.6,2.2,15,0,63.3
I0135,U014,social_collaborative,P028,study_room_10,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,study_room,online_class,solo,1_2h,evening,weekday,19.1,clear,indoor,first_time,4,4,3,3,4,4,5,4,4,3,12,20,9,9,25,12,8,16,2.0,7.2,12,1,59.4
I0136,U014,social_collaborative,P004,library_04,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,library,team_project,3_4,2_4h,evening,weekday,1.0,clear,indoor,first_time,5,3,3,4,2,4,4,3,3,4,15,15,9,12,20,9,4,16,0.8,0.4,9,1,68.1
I0137,U014,social_collaborative,P017,library_17,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,library,team_project,5_plus,1_2h,afternoon,weekday,7.6,cloudy,indoor,first_time,5,4,4,5,3,3,4,3,5,4,15,20,12,15,20,15,6,12,0.8,2.9,9,0.5,62.6
I0138,U014,social_collaborative,P112,outdoor_04,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,outdoor,deep_study,solo,1_2h,afternoon,weekday,14.8,clear,outdoor,rarely,3,4,3,3,2,3,1,2,3,2,9,20,9,9,5,9,4,12,3.0,5.6,6,0.5,51.2
I0139,U014,social_collaborative,P039,cafe_03,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,cafe,team_project,2,over_4h,evening,weekend,9.6,clear,indoor,first_time,3,4,2,3,2,4,3,4,4,4,9,20,6,9,15,12,4,16,0.8,3.6,12,1,55.8
I0140,U014,social_collaborative,P066,classroom_04,synthetic,train,3,5,3,3,5,3,3,2,4,3,classroom,coding,mostly_group,1_2h,evening,0,0,0,0,1,0,0,1,0,1,0,classroom,coding,solo,1_2h,early_morning,weekend,7.8,clear,indoor,sometimes,3,4,4,3,3,3,4,4,3,4,9,20,12,9,20,9,6,12,2.7,2.9,12,0,59.9
I0141,U015,convenience_oriented,P058,home_04,synthetic,train,4,4,3,4,4,5,3,3,4,4,home,report_writing,mostly_solo,2_4h,afternoon,1,0,1,0,1,1,1,1,1,1,1,home,coding,solo,2_4h,afternoon,weekday,13.0,clear,indoor,sometimes,4,3,4,3,4,5,4,5,4,4,16,12,12,12,16,12,12,20,3.6,8.1,20,1,68.0
